X,Y,OBJECTID,StopID,Route,Lat,Lon,DailyBoardings,DotSize
-89.264049003905285,43.09939504614006,15619,7233,33,43.099403,-89.264055,0.34,3373.25
-89.291113996997154,43.095557047676614,15620,7234,32,43.095565,-89.29112,0.78,7848.3
-89.291113996997154,43.095557047676614,15621,7234,33,43.095565,-89.29112,0.11,1124.42
-89.307958994468905,43.073074052643634,15622,7235,39,43.073082,-89.307965,5.37,53661.08
-89.270137002439441,43.099644046153571,15623,7236,33,43.099652,-89.270143,1.91,19115.1
-89.302544994306359,43.084036050507692,15624,7245,35,43.084044,-89.302551,1.02,10218.27
-89.313771992572569,43.07365205291228,15625,7247,39,43.07366,-89.313778,0.23,2283.45
-89.301419993999588,43.098915048279565,15626,7248,32,43.098923,-89.301426,1.23,12333.05
-89.301419993999588,43.098915048279565,15627,7248,33,43.098923,-89.301426,1.8,17990.69
-89.282786001572546,43.073828051212963,15628,7255,32,43.073836,-89.282792,1.23,12333.05
-89.282786001572546,43.073828051212963,15629,7255,35,43.073836,-89.282792,1.02,10218.27
-89.315461993879552,43.058622055874608,15630,7260,38,43.05863,-89.315468,0.91,9061.33
-89.286752999196537,43.084263049633293,15631,7263,32,43.084271,-89.286759,1.23,12333.05
-89.286752999196537,43.084263049633293,15632,7263,33,43.084271,-89.286759,0.11,1124.42
